id,pull_province,pull_municipal_city,pull_item,pull_nsu_unit,harmonized_nsu_unit,size,dim,corrected_weight,flat_group,nobs,nven,check_reason,vendor_id,market_name,store_stall_name
7975,ILOILO,LEON,"liquor (e.g, whisky, coconut wine)",long-neck,long-neck,medium_size,mL,750,2037,8,8,"flat group: 3+ vendors, one identical value",UAW2UY8S,Leon Public Market,Bigbest consumer goods retailing
7976,ILOILO,LEON,"liquor (e.g, whisky, coconut wine)",long-neck,long-neck,medium_size,mL,750,2037,8,8,"flat group: 3+ vendors, one identical value",WYMTP5Z9,Front of Leon Public Market,3Q minimart
7968,ILOILO,LEON,"liquor (e.g, whisky, coconut wine)",long-neck,long-neck,large_size,mL,1000,2036,3,3,"flat group: 3+ vendors, one identical value",5HNJQX6M,Front of Leon Public Market,Alderete Sari-sari store
7974,ILOILO,LEON,"liquor (e.g, whisky, coconut wine)",long-neck,long-neck,large_size,mL,1000,2036,3,3,"flat group: 3+ vendors, one identical value",U0X4N2O9,Leon Public Market,Calasagsag store
7977,ILOILO,LEON,"liquor (e.g, whisky, coconut wine)",long-neck,long-neck,large_size,mL,1000,2036,3,3,"flat group: 3+ vendors, one identical value",WYMTP5Z9,Front of Leon Public Market,3Q minimart
8109,ILOILO,MAASIN,"liquor (e.g, whisky, coconut wine)",lipid / lapad,lipid/lapad,medium_size,mL,375,2069,6,6,"flat group: 3+ vendors, one identical value",2UADTT9O,Maasin Public Market,Nenita Store
8110,ILOILO,MAASIN,"liquor (e.g, whisky, coconut wine)",lipid / lapad,lipid/lapad,medium_size,mL,375,2069,6,6,"flat group: 3+ vendors, one identical value",50BVC86F,Tubang Maasin Roadside,June Ve-geil Store
8111,ILOILO,MAASIN,"liquor (e.g, whisky, coconut wine)",lipid / lapad,lipid/lapad,medium_size,mL,375,2069,6,6,"flat group: 3+ vendors, one identical value",9I113G3Q,Maasin Public Market,Piojo Sari  Sari Store
8112,ILOILO,MAASIN,"liquor (e.g, whisky, coconut wine)",lipid / lapad,lipid/lapad,medium_size,mL,375,2069,6,6,"flat group: 3+ vendors, one identical value",DXZ141FM,Tubang Maasin Roadside,Jasper  Store
8113,ILOILO,MAASIN,"liquor (e.g, whisky, coconut wine)",lipid / lapad,lipid/lapad,medium_size,mL,375,2069,6,6,"flat group: 3+ vendors, one identical value",Y62J53R0,Brgy.Mandog Maasin Talipapa,Magnetico Store
8114,ILOILO,MAASIN,"liquor (e.g, whisky, coconut wine)",lipid / lapad,lipid/lapad,medium_size,mL,375,2069,6,6,"flat group: 3+ vendors, one identical value",ZJAS8QE7,Tubang Maasin Roadside,F n Z Store
8115,ILOILO,MAASIN,"liquor (e.g, whisky, coconut wine)",long-neck,long-neck,large_size,mL,750,2070,5,5,"flat group: 3+ vendors, one identical value",2EII52I1,Brgy.Mandog Maasin Talipapa,Magnetico Store
8117,ILOILO,MAASIN,"liquor (e.g, whisky, coconut wine)",long-neck,long-neck,large_size,mL,750,2070,5,5,"flat group: 3+ vendors, one identical value",DV7VNMPE,Maasin Public Market,Nenita Store
8118,ILOILO,MAASIN,"liquor (e.g, whisky, coconut wine)",long-neck,long-neck,large_size,mL,750,2070,5,5,"flat group: 3+ vendors, one identical value",HQRRE4J2,Maasin Public Market,Chanel Variety Store
8119,ILOILO,MAASIN,"liquor (e.g, whisky, coconut wine)",long-neck,long-neck,large_size,mL,750,2070,5,5,"flat group: 3+ vendors, one identical value",K2BB9V7W,Tubang Maasin Roadside,F n Z Store
8120,ILOILO,MAASIN,"liquor (e.g, whisky, coconut wine)",long-neck,long-neck,large_size,mL,750,2070,5,5,"flat group: 3+ vendors, one identical value",ULY8QLYM,Tubang Maasin Roadside,Jasper  Store
8226,ILOILO,MIAGAO,"liquor (e.g, whisky, coconut wine)",lipid / lapad,lipid/lapad,small_size,mL,375,2096,3,3,"flat group: 3+ vendors, one identical value",5EBT8D48,Zulueta Street,Js mac store
8227,ILOILO,MIAGAO,"liquor (e.g, whisky, coconut wine)",lipid / lapad,lipid/lapad,small_size,mL,375,2096,3,3,"flat group: 3+ vendors, one identical value",I18EVT3H,Tahanlangit street,Alex stall
8228,ILOILO,MIAGAO,"liquor (e.g, whisky, coconut wine)",lipid / lapad,lipid/lapad,small_size,mL,375,2096,3,3,"flat group: 3+ vendors, one identical value",ZKXKUVZG,Zulueta Street,JFA stall
8229,ILOILO,MIAGAO,"liquor (e.g, whisky, coconut wine)",long-neck,long-neck,medium_size,mL,750,2098,3,3,"flat group: 3+ vendors, one identical value",E32WNO36,Zulueta Street,Alex stall
8230,ILOILO,MIAGAO,"liquor (e.g, whisky, coconut wine)",long-neck,long-neck,medium_size,mL,750,2098,3,3,"flat group: 3+ vendors, one identical value",HCBNCQQT,Sulueta street,Kap bembem arroz caldo
8232,ILOILO,MIAGAO,"liquor (e.g, whisky, coconut wine)",long-neck,long-neck,medium_size,mL,750,2098,3,3,"flat group: 3+ vendors, one identical value",TGD1HHNA,Zulueta Street,JFA stall
8372,ILOILO,MINA,"liquor (e.g, whisky, coconut wine)",lapad,lipid/lapad,medium_size,mL,375,2137,4,4,"flat group: 3+ vendors, one identical value",1HT3CTFH,Mina Public Market,Osaga Sari-sari store
8373,ILOILO,MINA,"liquor (e.g, whisky, coconut wine)",lapad,lipid/lapad,medium_size,mL,375,2137,4,4,"flat group: 3+ vendors, one identical value",2KV4S7KF,Mina Public Market,C& J variety Store
8374,ILOILO,MINA,"liquor (e.g, whisky, coconut wine)",lapad,lipid/lapad,medium_size,mL,375,2137,4,4,"flat group: 3+ vendors, one identical value",7U9AHGI4,Mina Public Market,Anjalyn store
8375,ILOILO,MINA,"liquor (e.g, whisky, coconut wine)",lapad,lipid/lapad,medium_size,mL,375,2137,4,4,"flat group: 3+ vendors, one identical value",LKPDCWMW,Triangle Muling Talipapa,Aprong store
8501,ILOILO,NEW LUCENA,"liquor (e.g, whisky, coconut wine)",long-neck,long-neck,large_size,mL,750,2173,9,9,"flat group: 3+ vendors, one identical value",086R6PDM,Wari Wari New Lucena Talipapa,Cecilia Store
8502,ILOILO,NEW LUCENA,"liquor (e.g, whisky, coconut wine)",long-neck,long-neck,large_size,mL,750,2173,9,9,"flat group: 3+ vendors, one identical value",0M4HCUO5,Wari Wari New Lucena Talipapa,Delsa Store
8503,ILOILO,NEW LUCENA,"liquor (e.g, whisky, coconut wine)",long-neck,long-neck,large_size,mL,750,2173,9,9,"flat group: 3+ vendors, one identical value",7V97LYSO,New Lucena Public Market,C NGER  Sar Sari Store
8504,ILOILO,NEW LUCENA,"liquor (e.g, whisky, coconut wine)",long-neck,long-neck,large_size,mL,750,2173,9,9,"flat group: 3+ vendors, one identical value",9GWQNNRA,Cabugao New Lucena Roadside,S & N  Mini Store
8505,ILOILO,NEW LUCENA,"liquor (e.g, whisky, coconut wine)",long-neck,long-neck,large_size,mL,750,2173,9,9,"flat group: 3+ vendors, one identical value",ADHLMD9D,New Lucena Public Market,Mancil-Saul Mini Mart
8506,ILOILO,NEW LUCENA,"liquor (e.g, whisky, coconut wine)",long-neck,long-neck,large_size,mL,750,2173,9,9,"flat group: 3+ vendors, one identical value",EXGHB9Y1,New Lucena Public Market,Enesa Grocery Store
8507,ILOILO,NEW LUCENA,"liquor (e.g, whisky, coconut wine)",long-neck,long-neck,large_size,mL,750,2173,9,9,"flat group: 3+ vendors, one identical value",HGMY7VKG,Wari Wari New Lucena Talipapa,Norma Store
8508,ILOILO,NEW LUCENA,"liquor (e.g, whisky, coconut wine)",long-neck,long-neck,large_size,mL,750,2173,9,9,"flat group: 3+ vendors, one identical value",JYC6EXZ6,Wari Wari New Lucena Roadside,RJ Store
8509,ILOILO,NEW LUCENA,"liquor (e.g, whisky, coconut wine)",long-neck,long-neck,large_size,mL,750,2173,9,9,"flat group: 3+ vendors, one identical value",QPUSLL86,Wari Wari New Lucena Roadside,Lyden Store
8492,ILOILO,NEW LUCENA,"liquor (e.g, whisky, coconut wine)",lipid / lapad,lipid/lapad,medium_size,mL,375,2171,8,8,"flat group: 3+ vendors, one identical value",35RVYI3F,Wari Wari New Lucena Roadside,S & N  Mini Store
8493,ILOILO,NEW LUCENA,"liquor (e.g, whisky, coconut wine)",lipid / lapad,lipid/lapad,medium_size,mL,375,2171,8,8,"flat group: 3+ vendors, one identical value",3Y6DO405,Wari Wari New Lucena Roadside,Lyden Store
8494,ILOILO,NEW LUCENA,"liquor (e.g, whisky, coconut wine)",lipid / lapad,lipid/lapad,medium_size,mL,375,2171,8,8,"flat group: 3+ vendors, one identical value",9RZD8ILR,New Lucena Public Market,Enesa Grocery Store
8496,ILOILO,NEW LUCENA,"liquor (e.g, whisky, coconut wine)",lipid / lapad,lipid/lapad,medium_size,mL,375,2171,8,8,"flat group: 3+ vendors, one identical value",FVKQNDT5,New Lucena Public Market,C NGER  Sar Sari Store
8497,ILOILO,NEW LUCENA,"liquor (e.g, whisky, coconut wine)",lipid / lapad,lipid/lapad,medium_size,mL,375,2171,8,8,"flat group: 3+ vendors, one identical value",N3VWXFYB,Wari Wari New Lucena Talipapa,Cecilia Store
8498,ILOILO,NEW LUCENA,"liquor (e.g, whisky, coconut wine)",lipid / lapad,lipid/lapad,medium_size,mL,375,2171,8,8,"flat group: 3+ vendors, one identical value",S5CNALXS,Wari Wari New Lucena Roadside,RJ Store
8499,ILOILO,NEW LUCENA,"liquor (e.g, whisky, coconut wine)",lipid / lapad,lipid/lapad,medium_size,mL,375,2171,8,8,"flat group: 3+ vendors, one identical value",TH0KSDQF,New Lucena Public Market,Mancil-Saul Mini Mart
8500,ILOILO,NEW LUCENA,"liquor (e.g, whisky, coconut wine)",lipid / lapad,lipid/lapad,medium_size,mL,375,2171,8,8,"flat group: 3+ vendors, one identical value",VH7QTDIM,Wari Wari New Lucena Talipapa,Norma Store
8657,ILOILO,OTON,"liquor (e.g, whisky, coconut wine)",lipid / lapad,lipid/lapad,small_size,mL,375,2218,6,6,"flat group: 3+ vendors, one identical value",BCSS71JP,San nicolas oton roadside,Enzo store
8658,ILOILO,OTON,"liquor (e.g, whisky, coconut wine)",lipid / lapad,lipid/lapad,small_size,mL,375,2218,6,6,"flat group: 3+ vendors, one identical value",CBMEVEO5,San nicolas oton roadside,Dalia store
8659,ILOILO,OTON,"liquor (e.g, whisky, coconut wine)",lipid / lapad,lipid/lapad,small_size,mL,375,2218,6,6,"flat group: 3+ vendors, one identical value",H5ZYT543,Trapiche talipapa,AJI SARI SARI STORE
8662,ILOILO,OTON,"liquor (e.g, whisky, coconut wine)",lipid / lapad,lipid/lapad,small_size,mL,375,2218,6,6,"flat group: 3+ vendors, one identical value",PXKZVQ89,San nicolas oton roadside,KM STORE and Eatery
8663,ILOILO,OTON,"liquor (e.g, whisky, coconut wine)",lipid / lapad,lipid/lapad,small_size,mL,375,2218,6,6,"flat group: 3+ vendors, one identical value",SMOZMCYM,Trapiche talipapa,Regina store
8664,ILOILO,OTON,"liquor (e.g, whisky, coconut wine)",lipid / lapad,lipid/lapad,small_size,mL,375,2218,6,6,"flat group: 3+ vendors, one identical value",ZT4ZXFVA,Trapiche talipapa,Rein store
8857,ILOILO,POTOTAN,"liquor (e.g, whisky, coconut wine)",lipid / lapad,lipid/lapad,medium_size,mL,375,2265,9,9,"flat group: 3+ vendors, one identical value",126RQHLQ,Talipapa,Vily Marie store
8858,ILOILO,POTOTAN,"liquor (e.g, whisky, coconut wine)",lipid / lapad,lipid/lapad,medium_size,mL,375,2265,9,9,"flat group: 3+ vendors, one identical value",87WUEDYY,Katuogan talipapa,Grace Variety store
8859,ILOILO,POTOTAN,"liquor (e.g, whisky, coconut wine)",lipid / lapad,lipid/lapad,medium_size,mL,375,2265,9,9,"flat group: 3+ vendors, one identical value",AN17LJM9,Pototan old market,Sema store
8860,ILOILO,POTOTAN,"liquor (e.g, whisky, coconut wine)",lipid / lapad,lipid/lapad,medium_size,mL,375,2265,9,9,"flat group: 3+ vendors, one identical value",E4S2FUVK,Talipapa,Johnrey sari sari store
8861,ILOILO,POTOTAN,"liquor (e.g, whisky, coconut wine)",lipid / lapad,lipid/lapad,medium_size,mL,375,2265,9,9,"flat group: 3+ vendors, one identical value",EYO4VGEQ,Pototan old market,Corbille Variety store
8862,ILOILO,POTOTAN,"liquor (e.g, whisky, coconut wine)",lipid / lapad,lipid/lapad,medium_size,mL,375,2265,9,9,"flat group: 3+ vendors, one identical value",H1JXR7UH,Brgy.lay ahan pototan,Nj variety store
8863,ILOILO,POTOTAN,"liquor (e.g, whisky, coconut wine)",lipid / lapad,lipid/lapad,medium_size,mL,375,2265,9,9,"flat group: 3+ vendors, one identical value",ICS6ZXSW,Pototan Old market,Nicole's store
8864,ILOILO,POTOTAN,"liquor (e.g, whisky, coconut wine)",lipid / lapad,lipid/lapad,medium_size,mL,375,2265,9,9,"flat group: 3+ vendors, one identical value",O8U65XKW,Katuogan talipapa,Sinoy store
8865,ILOILO,POTOTAN,"liquor (e.g, whisky, coconut wine)",lipid / lapad,lipid/lapad,medium_size,mL,375,2265,9,9,"flat group: 3+ vendors, one identical value",PPTWNJRG,Katuogan talipapa,Castor store
8982,ILOILO,SAN DIONISIO,"liquor (e.g, whisky, coconut wine)",lipid / lapad,lipid/lapad,large_size,mL,750,2294,4,4,"flat group: 3+ vendors, one identical value",A3WBWZAS,San dionisio public market,Baron store
8984,ILOILO,SAN DIONISIO,"liquor (e.g, whisky, coconut wine)",lipid / lapad,lipid/lapad,large_size,mL,750,2294,4,4,"flat group: 3+ vendors, one identical value",BJHKZ450,San dionisio roadside,Babe store
8986,ILOILO,SAN DIONISIO,"liquor (e.g, whisky, coconut wine)",lipid / lapad,lipid/lapad,large_size,mL,750,2294,4,4,"flat group: 3+ vendors, one identical value",FT5SQGJL,San dionisio,ALCR2
8987,ILOILO,SAN DIONISIO,"liquor (e.g, whisky, coconut wine)",lipid / lapad,lipid/lapad,large_size,mL,750,2294,4,4,"flat group: 3+ vendors, one identical value",P1GXF1HI,San dionisio roadside,Arcosa
8981,ILOILO,SAN DIONISIO,"liquor (e.g, whisky, coconut wine)",lipid / lapad,lipid/lapad,medium_size,mL,375,2295,3,3,"flat group: 3+ vendors, one identical value",A3WBWZAS,San dionisio public market,Baron store
8983,ILOILO,SAN DIONISIO,"liquor (e.g, whisky, coconut wine)",lipid / lapad,lipid/lapad,medium_size,mL,375,2295,3,3,"flat group: 3+ vendors, one identical value",BJHKZ450,San dionisio roadside,Babe store
8985,ILOILO,SAN DIONISIO,"liquor (e.g, whisky, coconut wine)",lipid / lapad,lipid/lapad,medium_size,mL,375,2295,3,3,"flat group: 3+ vendors, one identical value",FT5SQGJL,San dionisio,ALCR2
9078,ILOILO,SAN ENRIQUE,"liquor (e.g, whisky, coconut wine)",lipid / lapad,lipid/lapad,medium_size,mL,375,2335,8,8,"flat group: 3+ vendors, one identical value",ETNFFD7K,San Enrique Public Market,Panes Variety Store
9079,ILOILO,SAN ENRIQUE,"liquor (e.g, whisky, coconut wine)",lipid / lapad,lipid/lapad,medium_size,mL,375,2335,8,8,"flat group: 3+ vendors, one identical value",F92PA89U,Sitio Agutayan Talipapa,Padios Store
9080,ILOILO,SAN ENRIQUE,"liquor (e.g, whisky, coconut wine)",lipid / lapad,lipid/lapad,medium_size,mL,375,2335,8,8,"flat group: 3+ vendors, one identical value",FWY5IO3Z,Sitio Agutayan Talipapa,Angel Store
9081,ILOILO,SAN ENRIQUE,"liquor (e.g, whisky, coconut wine)",lipid / lapad,lipid/lapad,medium_size,mL,375,2335,8,8,"flat group: 3+ vendors, one identical value",RK3PO1IB,Sitio Agutayan Talipapa,Alarba Store
9082,ILOILO,SAN ENRIQUE,"liquor (e.g, whisky, coconut wine)",lipid / lapad,lipid/lapad,medium_size,mL,375,2335,8,8,"flat group: 3+ vendors, one identical value",RK99JXOB,San Enrique Public Market,Embing Store
9083,ILOILO,SAN ENRIQUE,"liquor (e.g, whisky, coconut wine)",lipid / lapad,lipid/lapad,medium_size,mL,375,2335,8,8,"flat group: 3+ vendors, one identical value",VF5H85WI,Sitio Agutayan Talipapa,VIC 21 FISH TALIPAPA
9084,ILOILO,SAN ENRIQUE,"liquor (e.g, whisky, coconut wine)",lipid / lapad,lipid/lapad,medium_size,mL,375,2335,8,8,"flat group: 3+ vendors, one identical value",Y8WZ50MA,San Enrique Roadside,JE Store
9085,ILOILO,SAN ENRIQUE,"liquor (e.g, whisky, coconut wine)",lipid / lapad,lipid/lapad,medium_size,mL,375,2335,8,8,"flat group: 3+ vendors, one identical value",ZOW2XQ1P,San Enrique Roadside,Pamonag Store
9086,ILOILO,SAN ENRIQUE,"liquor (e.g, whisky, coconut wine)",long-neck,long-neck,large_size,mL,750,2336,5,5,"flat group: 3+ vendors, one identical value",0JB9FASO,San Enrique Public Market,Embing Store
9087,ILOILO,SAN ENRIQUE,"liquor (e.g, whisky, coconut wine)",long-neck,long-neck,large_size,mL,750,2336,5,5,"flat group: 3+ vendors, one identical value",B271K6TD,San Enrique Roadside,Pamonag Store
9088,ILOILO,SAN ENRIQUE,"liquor (e.g, whisky, coconut wine)",long-neck,long-neck,large_size,mL,750,2336,5,5,"flat group: 3+ vendors, one identical value",C1C1IQGU,San Enrique Roadside,JE Store
9089,ILOILO,SAN ENRIQUE,"liquor (e.g, whisky, coconut wine)",long-neck,long-neck,large_size,mL,750,2336,5,5,"flat group: 3+ vendors, one identical value",HPO3SSVX,Sitio Agutayan Talipapa,Angel Store
9090,ILOILO,SAN ENRIQUE,"liquor (e.g, whisky, coconut wine)",long-neck,long-neck,large_size,mL,750,2336,5,5,"flat group: 3+ vendors, one identical value",UABQ11NI,Sitio Agutayan Talipapa,Padios Store
9234,ILOILO,SAN JOAQUIN,"liquor (e.g, whisky, coconut wine)",long-neck,long-neck,large_size,mL,750,2374,9,9,"flat group: 3+ vendors, one identical value",1EFX8XRT,San juaquin public market,Roqueta stall
9235,ILOILO,SAN JOAQUIN,"liquor (e.g, whisky, coconut wine)",long-neck,long-neck,large_size,mL,750,2374,9,9,"flat group: 3+ vendors, one identical value",1N4F4HLB,San joaquin tiolas roadside,Luke Store
9236,ILOILO,SAN JOAQUIN,"liquor (e.g, whisky, coconut wine)",long-neck,long-neck,large_size,mL,750,2374,9,9,"flat group: 3+ vendors, one identical value",28S5D9VL,San joaquin tiolas roadside,
9237,ILOILO,SAN JOAQUIN,"liquor (e.g, whisky, coconut wine)",long-neck,long-neck,large_size,mL,750,2374,9,9,"flat group: 3+ vendors, one identical value",29BN3TTT,Tiolas san joaquin talipapa,John Lawrence store
9238,ILOILO,SAN JOAQUIN,"liquor (e.g, whisky, coconut wine)",long-neck,long-neck,large_size,mL,750,2374,9,9,"flat group: 3+ vendors, one identical value",41M6X537,Tiolas san joaquin talipapa,Nono store
9239,ILOILO,SAN JOAQUIN,"liquor (e.g, whisky, coconut wine)",long-neck,long-neck,large_size,mL,750,2374,9,9,"flat group: 3+ vendors, one identical value",58GI67NH,Tiolas san joaquin talipapa,Jeljeff
9240,ILOILO,SAN JOAQUIN,"liquor (e.g, whisky, coconut wine)",long-neck,long-neck,large_size,mL,750,2374,9,9,"flat group: 3+ vendors, one identical value",BMPSYSXX,San juaquin public market,Ferly store
9241,ILOILO,SAN JOAQUIN,"liquor (e.g, whisky, coconut wine)",long-neck,long-neck,large_size,mL,750,2374,9,9,"flat group: 3+ vendors, one identical value",KGWUEFQ7,San joaquin roadside,D survivor store
9242,ILOILO,SAN JOAQUIN,"liquor (e.g, whisky, coconut wine)",long-neck,long-neck,large_size,mL,750,2374,9,9,"flat group: 3+ vendors, one identical value",ZXYBEBWU,San juaquin public market,J.mucas store
9224,ILOILO,SAN JOAQUIN,"liquor (e.g, whisky, coconut wine)",lipid / lapad,lipid/lapad,medium_size,mL,375,2372,7,7,"flat group: 3+ vendors, one identical value",58F0EOHJ,Tiolas san joaquin talipapa,Jeljeff
9225,ILOILO,SAN JOAQUIN,"liquor (e.g, whisky, coconut wine)",lipid / lapad,lipid/lapad,medium_size,mL,375,2372,7,7,"flat group: 3+ vendors, one identical value",6VNWOI43,San joaquin tiolas roadside,Lil store
9227,ILOILO,SAN JOAQUIN,"liquor (e.g, whisky, coconut wine)",lipid / lapad,lipid/lapad,medium_size,mL,375,2372,7,7,"flat group: 3+ vendors, one identical value",81UXHP4T,Tiolas san joaquin talipapa,Nono store
9230,ILOILO,SAN JOAQUIN,"liquor (e.g, whisky, coconut wine)",lipid / lapad,lipid/lapad,medium_size,mL,375,2372,7,7,"flat group: 3+ vendors, one identical value",NDGGY54J,Roadside,Luke Store
9231,ILOILO,SAN JOAQUIN,"liquor (e.g, whisky, coconut wine)",lipid / lapad,lipid/lapad,medium_size,mL,375,2372,7,7,"flat group: 3+ vendors, one identical value",RX1R33UK,San juaquin public market,Roqueta stall
9232,ILOILO,SAN JOAQUIN,"liquor (e.g, whisky, coconut wine)",lipid / lapad,lipid/lapad,medium_size,mL,375,2372,7,7,"flat group: 3+ vendors, one identical value",T1FEZGSJ,Tiolas san joaquin talipapa,Rayn renz store
9233,ILOILO,SAN JOAQUIN,"liquor (e.g, whisky, coconut wine)",lipid / lapad,lipid/lapad,medium_size,mL,375,2372,7,7,"flat group: 3+ vendors, one identical value",U22ZGIRC,San juaquin public market,Ferly store
9381,ILOILO,SAN MIGUEL,"liquor (e.g, whisky, coconut wine)",lipid / lapad,lipid/lapad,medium_size,mL,375,2406,9,9,"flat group: 3+ vendors, one identical value",3F21J36O,San Miguel Public Market,Claro Store
9382,ILOILO,SAN MIGUEL,"liquor (e.g, whisky, coconut wine)",lipid / lapad,lipid/lapad,medium_size,mL,375,2406,9,9,"flat group: 3+ vendors, one identical value",8OMB8OMC,San Miguel Public Market,E.N.S. Store
9383,ILOILO,SAN MIGUEL,"liquor (e.g, whisky, coconut wine)",lipid / lapad,lipid/lapad,medium_size,mL,375,2406,9,9,"flat group: 3+ vendors, one identical value",8QYAYB4D,Sitio Tuburan San Miguel Roadside,Red Ficus Store
9384,ILOILO,SAN MIGUEL,"liquor (e.g, whisky, coconut wine)",lipid / lapad,lipid/lapad,medium_size,mL,375,2406,9,9,"flat group: 3+ vendors, one identical value",BD2WJXCM,San Miguel Public Market,SMM Grocery
9385,ILOILO,SAN MIGUEL,"liquor (e.g, whisky, coconut wine)",lipid / lapad,lipid/lapad,medium_size,mL,375,2406,9,9,"flat group: 3+ vendors, one identical value",FDDDF3MS,Sitio Tuburan San Miguel Roadside,Ann Store
