pull_province,pull_item,pull_municipal_city,p,rung,harmonized_nsu_unit,grams,n_g,weighing_approach,d_thin,gpp,cv_gpp,n_pairs,n_price,n_mun,gpp_loo,w_pred,ratio
CAPIZ,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",SIGMA,50,2,small cup,120,1,size-based,1,2.4,.3530769434594864,5,4,4,4.210526315789473,210.5263157894737,1.754385964912281
CAPIZ,"liquor (e.g, whisky, coconut wine)",SIGMA,95,2,lipid/lapad,375,1,price-quantity,1,3.947368421052631,.3815991982009939,23,16,16,5.357142857142857,508.9285714285714,1.357142857142857
CAPIZ,loaf bread,SIGMA,76.25,1,large packs,450,7,size-based,0,5.901639344262295,.3035315291955239,23,19,10,4.413793103448276,336.551724137931,.7478927203065134
CAPIZ,loaf bread,SIGMA,70,1,large packs,450,7,size-based,0,6.428571428571429,.3035315291955239,23,19,10,4.413793103448276,308.9655172413793,.6865900383141762
CAPIZ,loaf bread,SIGMA,85,2,large packs,600,2,size-based,1,7.058823529411764,.3035315291955239,23,19,10,4.413793103448276,375.1724137931034,.6252873563218391
CAPIZ,loaf bread,SIGMA,88,2,large packs,600,2,size-based,1,6.818181818181818,.3035315291955239,23,19,10,4.413793103448276,388.4137931034483,.6473563218390804
CAPIZ,loaf bread,SIGMA,155,3,large packs,640,4,size-based,0,4.129032258064516,.3035315291955239,23,19,10,4.413793103448276,684.1379310344828,1.068965517241379
CAPIZ,loaf bread,SIGMA,160,3,large packs,640,4,size-based,0,4,.3035315291955239,23,19,10,4.413793103448276,706.2068965517242,1.103448275862069
CAPIZ,"preserved or processed meat (tocino, tapa, longaniza, etc)",SIGMA,80,2,putos,257.5,4,price-quantity,0,3.21875,.8071833597774747,21,13,13,3.485294117647059,278.8235294117647,1.082809822958309
CAPIZ,chicken,TAPAZ,220,1,whole (chicken),1050,3,price-quantity,0,4.772727272727272,.1486019446189772,32,16,12,4.517857142857143,993.9285714285716,.9465986394557825
CAPIZ,chicken,TAPAZ,250,2,whole (chicken),1195,1,price-quantity,1,4.78,.1486019446189772,32,16,12,4.517857142857143,1129.464285714286,.9451583980872684
CAPIZ,chicken,TAPAZ,390,3,whole (chicken),1670,1,price-quantity,1,4.282051282051282,.1486019446189772,32,16,12,4.517857142857143,1761.964285714286,1.055068434559453
CAPIZ,"crackers, cookies, buiscuits, chips/curls",TAPAZ,40,2,pieces or units,28,5,price-quantity,0,.7,.3033171479806478,16,15,9,.819672131147541,32.78688524590164,1.17096018735363
CAPIZ,"crackers, cookies, buiscuits, chips/curls",TAPAZ,100,2,putos,310,2,price-quantity,1,3.1,.3569440980737622,17,13,9,4.284722222222222,428.4722222222222,1.382168458781362
CAPIZ,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",TAPAZ,45,2,pieces or units,42.5,2,price-quantity,1,.9444444444444444,1.057949424341498,6,6,6,1.6,72,1.694117647058824
CAPIZ,"liquor (e.g, whisky, coconut wine)",TAPAZ,70,1,lipid/lapad,375,7,size-based,0,5.357142857142857,.3815991982009939,23,16,16,5,350,.9333333333333333
CAPIZ,"liquor (e.g, whisky, coconut wine)",TAPAZ,130,2,lipid/lapad,750,6,size-based,0,5.769230769230769,.3815991982009939,23,16,16,5,650,.8666666666666667
CAPIZ,loaf bread,TAPAZ,70,1,large packs,450,5,size-based,0,6.428571428571429,.3035315291955239,23,19,10,4.475524475524476,313.2867132867133,.6961926961926963
CAPIZ,loaf bread,TAPAZ,137.5,1,large packs,450,5,size-based,0,3.272727272727273,.3035315291955239,23,19,10,4.475524475524476,615.3846153846155,1.367521367521368
CAPIZ,loaf bread,TAPAZ,80,2,large packs,640,4,size-based,0,8,.3035315291955239,23,19,10,4.475524475524476,358.0419580419581,.5594405594405595
CAPIZ,loaf bread,TAPAZ,200,2,large packs,640,4,size-based,0,3.2,.3035315291955239,23,19,10,4.475524475524476,895.1048951048951,1.398601398601399
CAPIZ,loaf bread,TAPAZ,122.5,3,large packs,720,1,size-based,1,5.877551020408164,.3035315291955239,23,19,10,4.475524475524476,548.2517482517483,.7614607614607615
CAPIZ,loaf bread,TAPAZ,205,3,large packs,720,1,size-based,1,3.51219512195122,.3035315291955239,23,19,10,4.475524475524476,917.4825174825176,1.274281274281274
CAPIZ,"preserved or processed meat (tocino, tapa, longaniza, etc)",TAPAZ,90,2,putos,252.5,2,price-quantity,1,2.805555555555555,.8071833597774747,21,13,13,3.485294117647059,313.6764705882353,1.242283051834595
ILOILO,cabbage,AJUY,39,1,pieces or units,445,2,size-based,1,11.41025641025641,.3377971059954538,40,27,14,12.3125,480.1875,1.079073033707865
ILOILO,cabbage,AJUY,57,2,pieces or units,872.5,2,size-based,1,15.30701754385965,.3377971059954538,40,27,14,12.3125,701.8125,.8043696275071633
ILOILO,cabbage,AJUY,96.25,3,pieces or units,1140,1,size-based,1,11.84415584415584,.3377971059954538,40,27,14,12.3125,1185.078125,1.039542214912281
ILOILO,chicken,AJUY,200,1,whole (chicken),625,1,size-based,1,3.125,.2303437151375407,66,32,25,3.82,764,1.2224
ILOILO,"crackers, cookies, buiscuits, chips/curls",AJUY,56,1,putos,270,1,size-based,1,4.821428571428571,.7171551501990487,57,39,26,1.44,80.64,.2986666666666667
ILOILO,"crackers, cookies, buiscuits, chips/curls",AJUY,70,2,putos,325,2,size-based,1,4.642857142857143,.7171551501990487,57,39,26,1.44,100.8,.3101538461538462
ILOILO,fresh fish,AJUY,150,2,pieces or units,367.5,2,size-based,1,2.45,.557449284923351,58,29,21,3.191666666666666,478.7499999999999,1.302721088435374
ILOILO,fresh fish,AJUY,350,3,pieces or units,595,2,size-based,1,1.7,.557449284923351,58,29,21,3.191666666666666,1117.083333333333,1.877450980392157
ILOILO,"liquor (e.g, whisky, coconut wine)",AJUY,140,2,lipid/lapad,672.5,2,size-based,1,4.803571428571429,.4264443011096873,50,23,40,3.658536585365854,512.1951219512196,.7616284341282076
ILOILO,"liquor (e.g, whisky, coconut wine)",AJUY,230,2,long-neck,937.5,2,size-based,1,4.076086956521739,.2863521852207436,11,10,8,3.215434083601286,739.5498392282958,.7888531618435155
ILOILO,"liquor (e.g, whisky, coconut wine)",AJUY,341.25,3,long-neck,1220,1,size-based,1,3.575091575091575,.2863521852207436,11,10,8,3.215434083601286,1097.266881028939,.8993990828106055
ILOILO,loaf bread,AJUY,200,3,large packs,597.5,2,size-based,1,2.9875,.299066903922372,48,35,29,4.491228070175438,898.2456140350877,1.503339939807678
ILOILO,loaf bread,AJUY,183.75,3,large packs,597.5,2,size-based,1,3.251700680272109,.299066903922372,48,35,29,4.491228070175438,825.2631578947368,1.381193569698304
ILOILO,loaf bread,AJUY,81,2,medium packs,432.5,2,size-based,1,5.339506172839506,.1313040632730494,17,11,13,6.428571428571429,520.7142857142858,1.203963666391412
ILOILO,loaf bread,AJUY,108.25,3,medium packs,632.5,2,size-based,1,5.842956120092379,.1313040632730494,17,11,13,6.428571428571429,695.8928571428572,1.100225861095427
ILOILO,loaf bread,AJUY,55,2,small packs,400,1,size-based,1,7.272727272727272,.3761804287742442,22,17,17,9.03225806451613,496.7741935483871,1.241935483870968
ILOILO,mango,AJUY,65,2,pieces or units,250,1,price-quantity,1,3.846153846153846,.3971532262110498,23,17,9,3.186111111111111,207.0972222222222,.8283888888888888
ILOILO,"prawns, lobster, shrimp",AJUY,50,1,tumpok,230,1,size-based,1,4.6,.5502670689212777,10,4,6,3.55,177.5,.7717391304347826
ILOILO,"prawns, lobster, shrimp",AJUY,75,2,tumpok,482.5,2,size-based,1,6.433333333333334,.5502670689212777,10,4,6,3.55,266.25,.5518134715025906
ILOILO,"preserved or processed meat (tocino, tapa, longaniza, etc)",AJUY,107,3,bilog,75,1,size-based,1,.7009345794392523,.6062423058277026,8,8,5,1.4,149.8,1.997333333333333
ILOILO,"preserved or processed meat (tocino, tapa, longaniza, etc)",AJUY,50,1,putos,155,1,size-based,1,3.1,.4137080058826431,55,34,28,3.333333333333333,166.6666666666667,1.075268817204301
ILOILO,"preserved or processed meat (tocino, tapa, longaniza, etc)",AJUY,70,2,putos,455,2,size-based,1,6.5,.4137080058826431,55,34,28,3.333333333333333,233.3333333333333,.5128205128205129
ILOILO,cabbage,ALIMODIAN,20,1,pieces or units,407.5,4,size-based,0,20.375,.3377971059954538,40,27,14,12,240,.588957055214724
ILOILO,cabbage,ALIMODIAN,55,2,pieces or units,630,5,size-based,0,11.45454545454546,.3377971059954538,40,27,14,12,660,1.047619047619048
ILOILO,cabbage,ALIMODIAN,75.25,3,pieces or units,955,3,size-based,0,12.69102990033223,.3377971059954538,40,27,14,12,903,.9455497382198953
ILOILO,chicken,ALIMODIAN,200,1,bilog,865,3,size-based,0,4.325,.2749655829309875,37,20,16,4.173340961098399,834.6681922196798,.9649343262655258
ILOILO,chicken,ALIMODIAN,300,2,bilog,1057.5,2,size-based,1,3.525,.2749655829309875,37,20,16,4.173340961098399,1252.00228832952,1.18392651378678
ILOILO,chicken,ALIMODIAN,400,3,bilog,1357.5,2,size-based,1,3.39375,.2749655829309875,37,20,16,4.173340961098399,1669.33638443936,1.229713727027153
ILOILO,chicken,ALIMODIAN,300,1,pieces or units,90,3,size-based,0,.3,.7041708284040388,4,3,2,2.36,708,7.866666666666666
ILOILO,chicken,ALIMODIAN,300,2,pieces or units,290,3,size-based,0,.9666666666666667,.7041708284040388,4,3,2,2.36,708,2.441379310344828
ILOILO,chicken,ALIMODIAN,400,3,pieces or units,500,2,size-based,1,1.25,.7041708284040388,4,3,2,2.36,944,1.888
ILOILO,"crackers, cookies, buiscuits, chips/curls",ALIMODIAN,24.75,1,pieces or units,30,5,size-based,0,1.212121212121212,.5590017405823503,39,26,18,.79375,19.6453125,.6548437499999999
ILOILO,"crackers, cookies, buiscuits, chips/curls",ALIMODIAN,49.5,2,pieces or units,48,4,size-based,0,.9696969696969697,.5590017405823503,39,26,18,.79375,39.290625,.8185546874999999
ILOILO,"crackers, cookies, buiscuits, chips/curls",ALIMODIAN,84,3,pieces or units,82.5,2,size-based,1,.9821428571428571,.5590017405823503,39,26,18,.79375,66.675,.8081818181818181
ILOILO,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",ALIMODIAN,50,2,pieces or units,85,3,size-based,0,1.7,.5484499874118974,22,20,14,1.755102040816326,87.75510204081633,1.032412965186075
ILOILO,"liquor (e.g, whisky, coconut wine)",ALIMODIAN,85,2,lipid/lapad,375,9,size-based,0,4.411764705882353,.4264443011096873,50,23,40,3.658536585365854,310.9756097560976,.8292682926829269
ILOILO,loaf bread,ALIMODIAN,59,2,medium packs,450,6,size-based,0,7.627118644067797,.1313040632730494,17,11,13,6.228867623604465,367.5031897926634,.8166737550948076
ILOILO,"preserved or processed meat (tocino, tapa, longaniza, etc)",ALIMODIAN,46.5,1,putos,100,5,size-based,0,2.150537634408602,.4137080058826431,55,34,28,3.333333333333333,155,1.55
ILOILO,"preserved or processed meat (tocino, tapa, longaniza, etc)",ALIMODIAN,80,2,putos,250,6,size-based,0,3.125,.4137080058826431,55,34,28,3.333333333333333,266.6666666666667,1.066666666666667
ILOILO,"preserved or processed meat (tocino, tapa, longaniza, etc)",ALIMODIAN,120,3,putos,500,2,size-based,1,4.166666666666667,.4137080058826431,55,34,28,3.333333333333333,400,.8
ILOILO,"crackers, cookies, buiscuits, chips/curls",ANILAO,24,1,pieces or units,27.5,4,size-based,0,1.145833333333333,.5590017405823503,39,26,18,.8302083333333333,19.925,.7245454545454546
ILOILO,"crackers, cookies, buiscuits, chips/curls",ANILAO,48,2,pieces or units,33,3,size-based,0,.6875,.5590017405823503,39,26,18,.8302083333333333,39.85,1.207575757575758
ILOILO,"crackers, cookies, buiscuits, chips/curls",ANILAO,78,3,pieces or units,150,2,size-based,1,1.923076923076923,.5590017405823503,39,26,18,.8302083333333333,64.75624999999999,.4317083333333333
ILOILO,"liquor (e.g, whisky, coconut wine)",ANILAO,172.5,2,lipid/lapad,375,5,size-based,0,2.173913043478261,.4264443011096873,50,23,40,3.802952503209243,656.0093068035943,1.749358151476252
ILOILO,"liquor (e.g, whisky, coconut wine)",ANILAO,202.5,3,lipid/lapad,750,5,size-based,0,3.703703703703704,.4264443011096873,50,23,40,3.802952503209243,770.0978818998716,1.026797175866496
ILOILO,loaf bread,ANILAO,30,1,small packs,360,3,size-based,0,12,.3761804287742442,22,17,17,8.736842105263158,262.1052631578947,.7280701754385965
ILOILO,loaf bread,ANILAO,62,2,small packs,560,4,size-based,0,9.03225806451613,.3761804287742442,22,17,17,8.736842105263158,541.6842105263157,.9672932330827066
ILOILO,loaf bread,ANILAO,147,3,small packs,670,2,size-based,1,4.557823129251701,.3761804287742442,22,17,17,8.736842105263158,1284.315789473684,1.916889238020424
ILOILO,"preserved or processed meat (tocino, tapa, longaniza, etc)",ANILAO,66.75,1,putos,205,2,size-based,1,3.071161048689139,.4137080058826431,55,34,28,3.333333333333333,222.5,1.085365853658537
ILOILO,"preserved or processed meat (tocino, tapa, longaniza, etc)",ANILAO,100,2,putos,285,3,size-based,0,2.85,.4137080058826431,55,34,28,3.333333333333333,333.3333333333334,1.169590643274854
ILOILO,"preserved or processed meat (tocino, tapa, longaniza, etc)",ANILAO,127.5,3,putos,545,1,size-based,1,4.274509803921569,.4137080058826431,55,34,28,3.333333333333333,425,.7798165137614679
ILOILO,cabbage,BADIANGAN,30,1,pieces or units,585,3,size-based,0,19.5,.3377971059954538,40,27,14,11.9,357,.6102564102564103
ILOILO,cabbage,BADIANGAN,44,2,pieces or units,765,3,size-based,0,17.38636363636364,.3377971059954538,40,27,14,11.9,523.6,.6844444444444445
ILOILO,cabbage,BADIANGAN,80,3,pieces or units,1355,2,size-based,1,16.9375,.3377971059954538,40,27,14,11.9,952,.7025830258302583
ILOILO,chicken,BADIANGAN,250,2,whole (chicken),887.5,2,size-based,1,3.55,.2303437151375407,66,32,25,3.809879372738239,952.4698431845597,1.073205457109363
ILOILO,chicken,BADIANGAN,300,3,whole (chicken),1175,1,size-based,1,3.916666666666667,.2303437151375407,66,32,25,3.809879372738239,1142.963811821472,.9727351589969971
ILOILO,"crackers, cookies, buiscuits, chips/curls",BADIANGAN,40,1,pieces or units,30,5,size-based,0,.75,.5590017405823503,39,26,18,.84375,33.75,1.125
ILOILO,"crackers, cookies, buiscuits, chips/curls",BADIANGAN,24,1,pieces or units,30,5,size-based,0,1.25,.5590017405823503,39,26,18,.84375,20.25,.675
ILOILO,"crackers, cookies, buiscuits, chips/curls",BADIANGAN,60,1,putos,250,5,size-based,0,4.166666666666667,.7171551501990487,57,39,26,1.456,87.36,.34944
ILOILO,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",BADIANGAN,25,1,pieces or units,90,1,size-based,1,3.6,.5484499874118974,22,20,14,1.7,42.5,.4722222222222222
ILOILO,"liquor (e.g, whisky, coconut wine)",BADIANGAN,145,2,lipid/lapad,375,3,size-based,0,2.586206896551724,.4264443011096873,50,23,40,3.703703703703704,537.0370370370371,1.432098765432099
ILOILO,"liquor (e.g, whisky, coconut wine)",BADIANGAN,337.5,3,long-neck,750,4,size-based,0,2.222222222222222,.2863521852207436,11,10,8,3.417980570154483,1153.568442427138,1.538091256569518
ILOILO,loaf bread,BADIANGAN,160,3,large packs,680,4,size-based,0,4.25,.299066903922372,48,35,29,4.491228070175438,718.5964912280701,1.056759545923633
ILOILO,loaf bread,BADIANGAN,160,3,large packs,680,4,size-based,0,4.25,.299066903922372,48,35,29,4.491228070175438,718.5964912280701,1.056759545923633
ILOILO,loaf bread,BADIANGAN,75,2,medium packs,420,5,size-based,0,5.6,.1313040632730494,17,11,13,6.380952380952381,478.5714285714286,1.139455782312925
ILOILO,"preserved or processed meat (tocino, tapa, longaniza, etc)",BADIANGAN,60,1,putos,200,4,size-based,0,3.333333333333333,.4137080058826431,55,34,28,3.333333333333333,200,1
ILOILO,chicken,BALASAN,600,3,bilog,1295,3,size-based,0,2.158333333333333,.2749655829309875,37,20,16,4.173340961098399,2504.004576659039,1.933594267690378
ILOILO,"crackers, cookies, buiscuits, chips/curls",BALASAN,57.5,1,putos,48,1,size-based,1,.8347826086956521,.7171551501990487,57,39,26,1.590909090909091,91.47727272727272,1.905776515151515
ILOILO,"crackers, cookies, buiscuits, chips/curls",BALASAN,94,2,putos,90,1,size-based,1,.9574468085106383,.7171551501990487,57,39,26,1.590909090909091,149.5454545454545,1.661616161616162
ILOILO,fresh fish,BALASAN,150,1,pieces or units,395,3,size-based,0,2.633333333333333,.557449284923351,58,29,21,3.191666666666666,478.7499999999999,1.212025316455696
ILOILO,fresh fish,BALASAN,300,3,pieces or units,717.5,2,size-based,1,2.391666666666667,.557449284923351,58,29,21,3.191666666666666,957.4999999999999,1.334494773519164
ILOILO,"liquor (e.g, whisky, coconut wine)",BALASAN,75,1,lipid/lapad,375,3,size-based,0,5,.4264443011096873,50,23,40,3.533813747228382,265.0360310421286,.7067627494456763
ILOILO,"liquor (e.g, whisky, coconut wine)",BALASAN,85,2,lipid/lapad,750,2,size-based,1,8.823529411764707,.4264443011096873,50,23,40,3.533813747228382,300.3741685144124,.4004988913525499
ILOILO,loaf bread,BALASAN,131.25,3,large packs,620,2,size-based,1,4.723809523809524,.299066903922372,48,35,29,4.370860927152318,573.6754966887418,.9252830591753899
ILOILO,loaf bread,BALASAN,20,1,small packs,220,2,size-based,1,11,.3761804287742442,22,17,17,8.736842105263158,174.7368421052632,.7942583732057416
ILOILO,"prawns, lobster, shrimp",BALASAN,35,1,tumpok,185,1,size-based,1,5.285714285714286,.5502670689212777,10,4,6,3.55,124.25,.6716216216216216
ILOILO,"prawns, lobster, shrimp",BALASAN,50,2,tumpok,385,1,size-based,1,7.7,.5502670689212777,10,4,6,3.55,177.5,.461038961038961
ILOILO,"preserved or processed meat (tocino, tapa, longaniza, etc)",BALASAN,103.75,3,putos,615,1,size-based,1,5.927710843373494,.4137080058826431,55,34,28,3.333333333333333,345.8333333333334,.5623306233062332
ILOILO,chicken,BANATE,190,1,bilog,782.5,4,size-based,0,4.118421052631579,.2749655829309875,37,20,16,4.083966244725739,775.9535864978903,.9916339763551314
ILOILO,chicken,BANATE,220,2,bilog,960,3,size-based,0,4.363636363636363,.2749655829309875,37,20,16,4.083966244725739,898.4725738396625,.9359089310829817
ILOILO,chicken,BANATE,235,3,bilog,1270,3,size-based,0,5.404255319148936,.2749655829309875,37,20,16,4.083966244725739,959.7320675105485,.7556945413468886
ILOILO,"crackers, cookies, buiscuits, chips/curls",BANATE,132,1,putos,210,4,size-based,0,1.590909090909091,.7171551501990487,57,39,26,1.456,192.192,.9152
ILOILO,"crackers, cookies, buiscuits, chips/curls",BANATE,159,2,putos,320,3,size-based,0,2.012578616352201,.7171551501990487,57,39,26,1.456,231.504,.7234499999999999
ILOILO,"crackers, cookies, buiscuits, chips/curls",BANATE,288.75,3,putos,355,3,size-based,0,1.229437229437229,.7171551501990487,57,39,26,1.456,420.42,1.184281690140845
ILOILO,fresh fish,BANATE,175,1,pack,675,3,size-based,0,3.857142857142857,.263640793217834,6,5,4,4.98,871.5000000000001,1.291111111111111
ILOILO,fresh fish,BANATE,300,2,pack,887.5,2,size-based,1,2.958333333333333,.263640793217834,6,5,4,4.98,1494,1.683380281690141
ILOILO,"liquor (e.g, whisky, coconut wine)",BANATE,165,2,lipid/lapad,375,6,size-based,0,2.272727272727273,.4264443011096873,50,23,40,3.703703703703704,611.1111111111111,1.62962962962963
ILOILO,chicken,BAROTAC NUEVO,200,1,bilog,900,3,size-based,0,4.5,.2749655829309875,37,20,16,,,
ILOILO,chicken,BAROTAC NUEVO,297.5,2,bilog,1150,4,size-based,0,3.865546218487395,.2749655829309875,37,20,16,,,
ILOILO,chicken,BAROTAC NUEVO,462.5,3,bilog,1467.5,2,size-based,1,3.172972972972973,.2749655829309875,37,20,16,,,
ILOILO,"crackers, cookies, buiscuits, chips/curls",BAROTAC NUEVO,60,2,putos,280,2,size-based,1,4.666666666666667,.7171551501990487,57,39,26,,,
ILOILO,"crackers, cookies, buiscuits, chips/curls",BAROTAC NUEVO,99.5,3,putos,420,1,size-based,1,4.221105527638191,.7171551501990487,57,39,26,,,
ILOILO,fresh fish,BAROTAC NUEVO,100,1,pieces or units,305,2,price-quantity,1,3.05,.557449284923351,58,29,21,,,
ILOILO,fresh fish,BAROTAC NUEVO,120,2,pieces or units,595,2,price-quantity,1,4.958333333333333,.557449284923351,58,29,21,,,
ILOILO,fresh fish,BAROTAC NUEVO,200,3,pieces or units,892.5,2,price-quantity,1,4.4625,.557449284923351,58,29,21,,,
ILOILO,"liquor (e.g, whisky, coconut wine)",BAROTAC NUEVO,80,2,lipid/lapad,375,3,size-based,0,4.6875,.4264443011096873,50,23,40,,,
ILOILO,"liquor (e.g, whisky, coconut wine)",BAROTAC NUEVO,240,3,lipid/lapad,750,1,size-based,1,3.125,.4264443011096873,50,23,40,,,
ILOILO,loaf bread,BAROTAC NUEVO,162.5,3,large packs,640,1,size-based,1,3.938461538461539,.299066903922372,48,35,29,,,
ILOILO,loaf bread,BAROTAC NUEVO,70,2,medium packs,475,2,size-based,1,6.785714285714286,.1313040632730494,17,11,13,,,
ILOILO,loaf bread,BAROTAC NUEVO,104.5,3,medium packs,640,1,size-based,1,6.124401913875598,.1313040632730494,17,11,13,,,
ILOILO,loaf bread,BAROTAC NUEVO,58.75,1,small packs,290,2,size-based,1,4.936170212765957,.3761804287742442,22,17,17,,,
